loss,cosine
2.7408388059146915e-12,1.0
2.4602060839928885e-12,1.0
2.2155899077197505e-12,1.0
1.9868815794021888e-12,1.0
1.7798494882786953e-12,1.0
1.5972249564621954e-12,1.0
1.434758345117415e-12,1.0
1.285336745891763e-12,1.0
1.1524725401432234e-12,1.0
1.0343751679839364e-12,1.0
9.289452887473182e-13,1.0
8.335948576375374e-13,1.0
7.48843424335649e-13,1.0
6.728836238201197e-13,1.0
6.058844289995313e-13,1.0
5.446557918217798e-13,1.0
4.905678185722351e-13,1.0
4.424183458820452e-13,1.0
3.988901223217489e-13,1.0
3.60610440163292e-13,1.0
3.252085558312634e-13,1.0
2.935316106931346e-13,1.0
2.654721061035037e-13,1.0
2.3996326843980786e-13,1.0
2.1653719670198385e-13,1.0
1.952089884052835e-13,1.0
1.7654863573683677e-13,1.0
1.5899506375111755e-13,1.0
1.4331278405752684e-13,1.0
1.2939885165978715e-13,1.0
1.1660054974500789e-13,1.0
1.0505192635928973e-13,1.0
9.436521659564323e-14,1.0
8.543075372558634e-14,1.0
7.668242803975447e-14,1.0
6.923932591553286e-14,1.0
6.224523256851897e-14,1.0
5.640595006047369e-14,1.0
5.0834299470574676e-14,1.0
4.6064785693593693e-14,1.0
4.1612041910095085e-14,1.0
3.7467130228419424e-14,1.0
3.4236397489792805e-14,1.0
3.082408460419739e-14,1.0
2.799914840994136e-14,1.0
2.55110975475991e-14,1.0
2.3095186787308597e-14,1.0
2.122661685907256e-14,1.0
1.910118927177934e-14,1.0
1.745724401082567e-14,1.0
1.575201083394047e-14,1.0
1.4231718830758772e-14,1.0
1.298933833757121e-14,1.0
1.1654432200390325e-14,1.0
1.0614254565338363e-14,1.0
9.512667888643411e-15,1.0
8.587560526508893e-15,1.0
7.759890752428826e-15,1.0
6.975144372950871e-15,1.0
6.445734804873303e-15,1.0
5.81814564787949e-15,1.0
5.212063080932937e-15,1.0
4.74196445388801e-15,1.0
4.2347196204577196e-15,1.0
3.984366750918976e-15,1.0
3.4635289445093852e-15,1.0
3.155221233686555e-15,1.0
2.9277509592178863e-15,1.0
2.6676025771606203e-15,1.0
2.3974026668765244e-15,1.0
2.201244024094295e-15,1.0
1.964504032809112e-15,1.0
1.801886412430495e-15,1.0
1.7337574349004636e-15,1.0
1.5048169229935982e-15,1.0
1.4410767408006464e-15,1.0
1.2911306274338355e-15,1.0
1.2066178092424193e-15,1.0
1.071753329259708e-15,1.0
9.904625185205287e-16,1.0
8.938484582490455e-16,1.0
8.391003778241454e-16,1.0
8.004385647983477e-16,1.0
7.839391041396628e-16,1.0
7.609035666830493e-16,1.0
6.624424451909597e-16,1.0
6.361417016017992e-16,1.0
6.043553608879831e-16,1.0
5.662757241947452e-16,1.0
5.317696136268547e-16,1.0
5.735039857292581e-16,1.0
5.711158822135931e-16,1.0
4.95581242686158e-16,1.0
5.09358445331486e-16,1.0
4.602614510933114e-16,1.0
4.91621840113777e-16,1.0
4.012340808095437e-16,1.0
4.540970100009906e-16,1.0
4.52742869016127e-16,1.0
4.900612348480201e-16,1.0
4.796193303116243e-16,1.0
4.763707472006673e-16,1.0
4.1902243444637407e-16,1.0
3.8690850374020736e-16,1.0
3.34334095146419e-16,1.0
3.5200529353873224e-16,1.0
3.365661063717729e-16,1.0
3.4870342676143697e-16,1.0
3.402478144863525e-16,1.0
2.9137808977583804e-16,1.0
3.2697994334012035e-16,1.0
3.1829740564451054e-16,1.0
3.940738730783867e-16,1.0
3.049815447878605e-16,1.0
3.739725106906213e-16,1.0
3.519763885394072e-16,1.0
3.3576356912402904e-16,1.0
3.600369922934955e-16,1.0
3.34861426095644e-16,1.0
3.993476060871104e-16,1.0
3.501061927314289e-16,1.0
3.8697507523590563e-16,1.0
4.091955817088033e-16,1.0
6.268957017078081e-16,1.0
3.2866929761385985e-16,1.0
4.91512784621818e-16,1.0
2.961460911754917e-16,1.0
4.645647490422776e-16,1.0
3.8715345508064146e-16,1.0
4.553978937892956e-16,1.0
4.1475738532893225e-16,1.0
4.837109229633362e-16,1.0
4.4043773022378813e-16,1.0
4.67858436657676e-16,1.0
3.870383380091537e-16,1.0
4.3588746923113803e-16,1.0
3.0745165168073166e-16,1.0
3.7496856849703313e-16,1.0
3.6516331509961735e-16,1.0
3.6567809937331115e-16,1.0
3.299681961686947e-16,1.0
3.8680566864645477e-16,1.0
3.2036130729961405e-16,1.0
3.383617103408336e-16,1.0
3.458682221985196e-16,1.0
3.069486729287402e-16,1.0
3.0384199430622785e-16,1.0
3.669406549207529e-16,1.0
3.543386310804014e-16,1.0
3.748900326609549e-16,1.0
2.921884091387848e-16,1.0
3.4743626547234453e-16,1.0
3.6281724559395975e-16,1.0
3.593844063471953e-16,1.0
3.034993959488431e-16,1.0
2.942589547085683e-16,1.0
2.987930691356614e-16,1.0
3.2242669126237525e-16,1.0
3.1454608200957846e-16,1.0
3.1480680933865517e-16,1.0
2.804428414872258e-16,1.0
2.8398582148691294e-16,1.0
2.769996790264167e-16,1.0
3.1846130651980425e-16,1.0
2.9240119969700282e-16,1.0
2.9197101283891605e-16,1.0
2.827961107729351e-16,1.0
5.072096286234202e-16,1.0
6.448035134599809e-16,1.0
4.030559427999693e-16,1.0
5.8460207610198e-16,1.0
4.528151844539988e-16,1.0
4.1362776101465024e-16,1.0
3.3171419577078184e-16,1.0
4.912788976492574e-16,1.0
4.985766158854452e-16,1.0
3.745956093024452e-16,1.0
4.278082572219897e-16,1.0
3.1371485152074637e-16,1.0
3.707921137319182e-16,1.0
3.581414119668792e-16,1.0
3.4942853990384585e-16,1.0
3.6322922124368056e-16,1.0
3.7488423577922213e-16,1.0
4.2569686878228075e-16,1.0
3.277076769907098e-16,1.0
4.642533056154841e-16,1.0
3.633043160084106e-16,1.0
3.872538549546707e-16,1.0
4.517460700558863e-16,1.0
3.8794916312524807e-16,1.0
4.8341334970105395e-16,1.0
4.1314902858077395e-16,1.0
4.3321727727425765e-16,1.0
3.5832783862461395e-16,1.0
3.599573976662332e-16,1.0
3.885388833449943e-16,1.0
3.997329001989927e-16,1.0
4.946154663076105e-16,1.0
3.4658462678343954e-16,1.0
3.6912824985593513e-16,1.0
3.4709051721118717e-16,1.0
3.324532584870408e-16,1.0
3.2011137964061483e-16,1.0
4.1097421854913933e-16,1.0
3.6357687532896925e-16,1.0
3.6927356894594845e-16,1.0
3.190330272894213e-16,1.0
3.1439149849670455e-16,1.0
3.519015584724732e-16,1.0
2.6877189214436403e-16,1.0
3.5990181112906965e-16,1.0
3.0256570094317284e-16,1.0
4.106118737361717e-16,1.0
3.1947875190813427e-16,1.0
3.3876015993317794e-16,1.0
3.419228486093275e-16,1.0
3.244134335099398e-16,1.0
3.394068695884066e-16,1.0
3.694711658506751e-16,1.0
3.753766530891525e-16,1.0
3.4834560828078123e-16,1.0
3.2683023026669315e-16,1.0
4.3660352970892314e-16,1.0
4.584903052006026e-16,1.0
5.424033711258036e-16,1.0
5.567891669437338e-16,1.0
5.48995087400455e-16,1.0
6.033532679718221e-16,1.0
4.182223588881332e-16,1.0
4.592387646886202e-16,1.0
4.207122651761464e-16,1.0
3.974107064345358e-16,1.0
4.114586949251892e-16,1.0
3.5753395699479986e-16,1.0
4.1138508246811687e-16,1.0
3.590273290203684e-16,1.0
3.1639168739230677e-16,1.0
4.653911885010018e-16,1.0
3.368192104043243e-16,1.0
3.2925128865796236e-16,1.0
3.7311536628755913e-16,1.0
4.7504741703926e-16,1.0
3.5050339824413195e-16,1.0
6.063104188093645e-16,1.0
4.893961551657479e-16,1.0
6.230956472086293e-16,1.0
7.095912107108902e-16,1.0
4.3366048726390847e-16,1.0
7.31491459320387e-16,1.0
4.751169796200533e-16,1.0
7.255371353385445e-16,1.0
6.170224739163752e-16,1.0
5.895672773596663e-16,1.0
1.1285899811743004e-15,1.0
1.1503612690175777e-15,1.0
5.301317166046609e-16,1.0
6.900096618549429e-16,1.0
6.265554062212487e-16,1.0
4.704776213492639e-16,1.0
