train_loss,balanced_accuracy,dataset_id
0.49533918499946594,0.6896551724137931,18
1.286960244178772,0.3017241379310344,209
0.9470416307449341,0.4137931034482759,188
0.47865030169487,0.6704545454545455,173
0.4712642729282379,0.6704545454545455,173
0.7185120582580566,0.4522058823529412,452
7.457496643066406,0.6206896551724138,18
1.8897793292999268,0.43103448275862066,188
0.29042187333106995,0.7953947368421053,21
1.4183945655822754,0.7241379310344828,18
0.5271312594413757,0.7413793103448276,174
0.0033395213540643454,0.9852941176470589,458
2.4625346660614014,0.2672413793103448,209
2.0078322887420654,0.2672413793103448,209
1.6302467584609985,0.25862068965517243,209
1.0448187589645386,0.4396551724137931,307
0.6171831488609314,0.6551724137931034,174
1.1590511798858643,0.5172413793103448,18
1.0014203786849976,0.4137931034482758,307
0.6584935784339905,0.6931818181818182,173
0.54078209400177,0.6982758620689655,174
0.8187418580055237,0.5258620689655172,54
2.0381109714508057,0.638157894736842,21
4.4005537033081055,0.3170955882352941,452
1.3960381746292114,0.22413793103448276,209
1.229636549949646,0.37068965517241376,188
0.8844138383865356,0.4913793103448276,54
1.0985448360443115,0.43965517241379315,307
0.5765677094459534,0.7241379310344828,174
0.5658795237541199,0.6022727272727273,173
0.5590550899505615,0.625,173
0.15182051062583923,0.9545454545454546,35
1.0189013481140137,0.5948275862068966,18
0.5666214823722839,0.7241379310344828,174
1.071000337600708,0.36764705882352944,452
0.3427271246910095,0.9464285714285714,1
1.012808084487915,0.36764705882352944,452
1.467893123626709,0.33620689655172414,307
0.14868582785129547,0.9204545454545454,35
0.9692625403404236,0.5344827586206897,181
0.7785232663154602,0.5585526315789474,21
1.3644777536392212,0.1896551724137931,209
1.1522725820541382,0.3879310344827587,188
0.562080442905426,0.6495098039215687,39
0.5314725637435913,0.8988095238095237,1
0.020456809550523758,0.9852941176470589,458
0.505929172039032,0.7045454545454546,173
1.0172251462936401,0.5073529411764706,452
1.1210987567901611,0.41379310344827586,188
1.3629690408706665,0.1896551724137931,209
1.3624991178512573,0.1896551724137931,209
0.7009360790252686,0.5592105263157895,21
1.0969653129577637,0.45689655172413796,54
0.4905618131160736,0.7159090909090909,173
0.4863705635070801,0.7159090909090909,173
0.3070859909057617,0.9119047619047619,1
0.5554534792900085,0.7068965517241379,174
0.579245924949646,0.6394736842105262,21
1.358096957206726,0.22413793103448276,209
1.074830412864685,0.4224137931034483,188
0.9538116455078125,0.5229779411764706,452
1.3561021089553833,0.2327586206896552,209
0.9830568432807922,0.48275862068965514,54
0.007673193234950304,0.9852941176470589,458
0.9286256432533264,0.46551724137931033,54
0.4130115509033203,0.678921568627451,39
0.883934736251831,0.5110294117647058,452
0.8249462842941284,0.5172413793103449,54
0.9495676755905151,0.6120689655172413,18
0.4649888873100281,0.6931818181818182,173
1.28705632686615,0.31896551724137934,307
0.36987555027008057,0.718421052631579,21
0.4542580842971802,0.6931818181818182,173
0.8452198505401611,0.6206896551724137,18
1.0337947607040405,0.43965517241379315,188
0.4479168951511383,0.7045454545454546,173
0.4150099456310272,0.7083333333333334,39
0.46494805812835693,0.8863636363636364,35
0.5224204063415527,0.7413793103448275,174
1.0192152261734009,0.43965517241379315,188
0.0034063938073813915,0.9852941176470589,458
0.44793379306793213,0.7045454545454546,173
0.31558290123939514,0.7447368421052631,21
1.2114683389663696,0.3275862068965517,307
0.964759349822998,0.5344827586206896,181
1.004897117614746,0.4568965517241379,188
0.7729116082191467,0.6120689655172413,18
0.4231138825416565,0.6936274509803921,39
1.3507742881774902,0.23275862068965517,209
1.157344937324524,0.3793103448275862,307
0.44396281242370605,0.6590909090909092,173
1.1246856451034546,0.4224137931034483,307
1.0988197326660156,0.4224137931034483,307
1.448669672012329,0.5172413793103449,54
0.7709631323814392,0.4806985294117647,452
0.3912021517753601,0.678921568627451,39
0.5318620800971985,0.8068181818181818,35
0.9856113195419312,0.4310344827586207,188
1.0536086559295654,0.5517241379310345,181
0.658041775226593,0.6293103448275862,18
1.039839506149292,0.4568965517241379,307
0.28675565123558044,0.7447368421052631,21
0.9934494495391846,0.44827586206896547,307
0.20178863406181335,0.9654761904761906,1
0.9505010843276978,0.4224137931034483,307
0.9453765749931335,0.43103448275862066,307
1.3496665954589844,0.22413793103448276,209
0.9740444421768188,0.4396551724137931,188
0.4319629967212677,0.6704545454545455,173
0.9670255184173584,0.4396551724137931,188
0.42980122566223145,0.8863636363636364,35
1.3474520444869995,0.22413793103448276,209
0.5290647745132446,0.7327586206896551,174
0.4265143871307373,0.7045454545454546,173
0.5220102071762085,0.75,174
0.5178818106651306,0.7327586206896551,174
0.3721785843372345,0.9654761904761906,1
0.5981017351150513,0.6206896551724138,18
0.16804759204387665,0.8977272727272727,35
0.5828794836997986,0.6120689655172414,18
0.4205855429172516,0.6818181818181819,173
0.9974028468132019,0.46551724137931033,188
0.9699759483337402,0.4482758620689655,188
0.41738104820251465,0.6818181818181819,173
1.2301267385482788,0.3879310344827587,307
0.5547922849655151,0.7068965517241379,174
0.5290387272834778,0.6637931034482759,18
1.3412823677062988,0.23275862068965517,209
0.9093740582466125,0.5431034482758621,181
0.895491898059845,0.5431034482758621,181
0.5119248628616333,0.7155172413793103,174
0.510103166103363,0.75,174
0.5029115676879883,0.6810344827586208,18
0.5116475820541382,0.7241379310344828,174
1.1083111763000488,0.4482758620689655,307
0.39663150906562805,0.678921568627451,39
0.8743877410888672,0.5431034482758621,181
0.45377933979034424,0.8452380952380952,1
0.3748093843460083,0.678921568627451,39
0.4131488800048828,0.6931818181818182,173
0.002428961219266057,0.9852941176470589,458
0.14991113543510437,0.8977272727272727,35
0.14312146604061127,0.9090909090909091,35
1.2361845970153809,0.4827586206896552,54
0.0021925182081758976,0.9852941176470589,458
1.1012022495269775,0.35344827586206895,307
0.30318620800971985,0.9476190476190477,1
0.16276957094669342,0.8636363636363636,35
1.0454256534576416,0.3620689655172414,307
0.2723393738269806,0.9476190476190477,1
1.0085155963897705,0.3879310344827587,307
0.139791339635849,0.9204545454545455,35
0.7444168925285339,0.4678308823529412,452
0.4461246728897095,0.678921568627451,39
0.41660913825035095,0.7159090909090909,173
1.3581849336624146,0.3879310344827586,188
0.48921555280685425,0.6982758620689655,18
0.5249192118644714,0.7327586206896552,174
0.5171222686767578,0.7327586206896551,174
1.3342317342758179,0.26724137931034486,209
0.0025946837849915028,0.9852941176470589,458
1.0929698944091797,0.39655172413793105,188
1.1548856496810913,0.47413793103448276,54
1.1342626810073853,0.5086206896551724,54
1.0918478965759277,0.5,54
1.197466254234314,0.43103448275862066,307
0.4273611605167389,0.7516339869281046,39
0.3062697947025299,0.719078947368421,21
0.4010702073574066,0.7083333333333334,39
0.2630436420440674,0.9654761904761906,1
0.4954257905483246,0.6379310344827586,18
0.48553311824798584,0.6551724137931034,18
1.3288767337799072,0.2413793103448276,209
1.3279927968978882,0.25,209
1.0821479558944702,0.49137931034482757,188
0.498394250869751,0.6704545454545454,173
1.323974609375,0.2413793103448276,209
0.3753367066383362,0.769078947368421,21
0.8130260109901428,0.5119485294117647,452
0.5817813277244568,0.7241379310344828,174
0.0013347826898097992,0.9852941176470589,458
0.28112882375717163,0.7328947368421053,21
0.4777449071407318,0.6931818181818182,173
1.031799554824829,0.4568965517241379,188
0.47059178352355957,0.7045454545454546,173
0.45447707176208496,0.7045454545454546,173
0.29635441303253174,0.7078947368421052,21
1.2015217542648315,0.4913793103448276,54
0.18440209329128265,0.8977272727272727,35
0.5351395606994629,0.6511437908496732,39
0.9998346567153931,0.4482758620689655,188
0.8753688335418701,0.5862068965517241,181
0.860430121421814,0.5775862068965518,181
0.8408005833625793,0.5,54
0.00194932846352458,0.9852941176470589,458
0.657058835029602,0.7068965517241379,18
0.4089781641960144,0.678921568627451,39
0.5575097799301147,0.7068965517241379,18
0.4094460904598236,0.6936274509803922,39
0.0010773601243272424,0.9852941176470589,458
0.8644949793815613,0.5258620689655172,54
0.8343906402587891,0.3897058823529412,452
0.5967531204223633,0.6704545454545454,173
0.9679529070854187,0.4482758620689655,188
0.48510098457336426,0.6590909090909092,173
0.2094404548406601,0.8522727272727273,35
1.3202728033065796,0.25,209
0.0005080990958958864,0.9852941176470589,458
0.16364039480686188,0.8863636363636364,35
1.3063690662384033,0.24137931034482762,209
0.1388860046863556,0.9318181818181819,35
1.3039368391036987,0.24137931034482757,209
1.1683235168457031,0.33620689655172414,307
0.527688205242157,0.6931818181818182,173
1.300658941268921,0.2327586206896552,209
0.16188418865203857,0.8977272727272727,35
0.711982011795044,0.6551724137931034,18
0.6350047588348389,0.6551724137931034,18
0.5142953395843506,0.6931818181818182,173
0.7540679574012756,0.4678308823529412,452
0.537871241569519,0.646551724137931,18
0.49247053265571594,0.6818181818181819,173
0.959321916103363,0.45689655172413796,188
0.40129128098487854,0.7940789473684211,21
1.2947863340377808,0.2413793103448276,209
0.38870173692703247,0.6952614379084968,39
1.0547516345977783,0.35344827586206895,307
1.1953644752502441,0.5344827586206897,181
0.5458566546440125,0.7413793103448276,174
0.30285441875457764,0.7078947368421052,21
0.4542607367038727,0.6931818181818182,173
1.0046970844268799,0.3879310344827586,307
0.404199481010437,0.8797619047619047,1
1.3149302005767822,0.20689655172413793,209
0.4330507814884186,0.7045454545454546,173
1.3007676601409912,0.23275862068965517,209
0.9929447174072266,0.4482758620689655,188
0.41653725504875183,0.7045454545454546,173
0.37155428528785706,0.6797385620915032,39
1.087185025215149,0.5,181
0.7781521081924438,0.6637931034482759,18
1.066990613937378,0.5431034482758621,181
0.7151219248771667,0.6724137931034483,18
1.0031880140304565,0.41379310344827586,188
0.9783535003662109,0.5948275862068966,181
0.5896618962287903,0.6896551724137931,18
1.335244059562683,0.25,209
0.796966016292572,0.5344827586206897,54
0.9469245672225952,0.4568965517241379,307
0.4368232190608978,0.9654761904761905,1
0.26093095541000366,0.7065789473684211,21
0.4322810173034668,0.6590909090909092,173
0.23261302709579468,0.7440789473684212,21
0.3540870249271393,0.6797385620915033,39
0.9584336876869202,0.4051724137931035,188
0.2247045338153839,0.7822368421052632,21
0.9412496089935303,0.4224137931034483,188
0.5942133069038391,0.6810344827586207,18
0.20873042941093445,0.7828947368421053,21
0.9704917669296265,0.5775862068965517,181
0.9146670699119568,0.3706896551724138,307
0.1921006143093109,0.7322368421052632,21
0.34809789061546326,0.6797385620915033,39
0.7295457720756531,0.42003676470588236,452
0.00035633312654681504,0.9852941176470589,458
0.8386394381523132,0.5431034482758621,181
0.4025109112262726,0.6818181818181819,173
0.34315913915634155,0.6797385620915033,39
0.8325111269950867,0.5517241379310345,181
0.8299075365066528,0.5431034482758621,181
0.339600533246994,0.6797385620915033,39
0.35836756229400635,0.9654761904761906,1
0.18955528736114502,0.6934210526315789,21
0.00026762179913930595,0.9852941176470589,458
0.7460345029830933,0.47413793103448276,54
0.3928818702697754,0.7045454545454546,173
0.39077112078666687,0.6931818181818182,173
1.3157058954238892,0.2672413793103448,209
0.1735675036907196,0.9654761904761906,1
0.5285297632217407,0.6293103448275863,18
0.1977492719888687,0.8863636363636364,35
0.3833130896091461,0.6818181818181819,173
1.1141557693481445,0.43965517241379304,188
0.38095754384994507,0.6818181818181819,173
0.37864798307418823,0.6818181818181819,173
0.00011676263238769025,0.9852941176470589,458
0.6505763530731201,0.7190789473684212,21
0.8643931150436401,0.5689655172413793,181
0.5451166033744812,0.7155172413793104,174
0.3738960921764374,0.6931818181818182,173
1.0550410747528076,0.4482758620689655,307
0.15555031597614288,0.8636363636363636,35
0.00038680434226989746,0.9852941176470589,458
0.3324238061904907,0.6650326797385621,39
0.5146682262420654,0.7155172413793103,174
0.5146318078041077,0.7155172413793103,174
0.898771345615387,0.3793103448275862,307
0.3672002851963043,0.6818181818181819,173
0.14495837688446045,0.875,35
0.2599814236164093,0.9297619047619048,1
0.7479403018951416,0.47413793103448276,54
0.888859212398529,0.4051724137931034,307
0.1742926985025406,0.9833333333333334,1
0.9520549178123474,0.4852941176470589,452
0.5101585984230042,0.732758620689655,174
0.5195558667182922,0.7155172413793103,18
0.3332580327987671,0.6797385620915033,39
0.5002205967903137,0.7327586206896552,174
0.3271230459213257,0.6797385620915033,39
0.48113518953323364,0.7068965517241379,18
1.1601992845535278,0.39655172413793105,188
1.1490970849990845,0.4051724137931034,188
0.46207335591316223,0.7068965517241379,18
0.1322232335805893,0.9318181818181819,35
0.12988325953483582,0.9431818181818182,35
1.0905518531799316,0.4310344827586207,188
1.3269305229187012,0.2931034482758621,209
1.3095570802688599,0.25862068965517243,209
0.0004086874832864851,0.9852941176470589,458
1.2830685377120972,0.2413793103448276,209
0.3770281672477722,0.678921568627451,39
0.5060824155807495,0.6379310344827586,18
0.8559582829475403,0.5689655172413793,181
