train_loss,balanced_accuracy,dataset_id
0.5468989014625549,0.7504105090311987,18
1.0394331216812134,0.4942528735632184,504
0.7513419389724731,0.611111111111111,478
0.6228486895561218,0.691358024691358,307
0.6076412200927734,0.6790123456790124,307
1.4193267822265625,0.26710526315789473,546
0.8543838858604431,0.7165435139573071,18
2.2927680015563965,0.5114942528735632,504
1.0141209363937378,0.4451388888888889,171
0.5961205959320068,0.7690886699507389,18
1.639857292175293,0.22557471264367815,469
1.4117316007614136,0.18508454106280192,1549
1.5286967754364014,0.3908045977011494,504
1.3287068605422974,0.4482758620689655,504
1.1437978744506836,0.522783251231527,504
1.7617729902267456,0.24122807017543857,546
1.705603837966919,0.25431034482758624,469
1.6642142534255981,0.3347222222222222,171
1.3814524412155151,0.24166666666666667,546
1.7029441595077515,0.24856321839080456,469
1.6931746006011963,0.24835796387520526,469
1.9398674964904785,0.5925925925925927,307
1.3741819858551025,0.44722222222222224,171
2.2085886001586914,0.1286231884057971,1549
1.522182583808899,0.17149122807017544,546
2.2558538913726807,0.513888888888889,478
0.6208864450454712,0.5987654320987654,307
1.506460428237915,0.17149122807017544,546
1.7158761024475098,0.23686371100164205,469
0.6437641382217407,0.6481481481481483,307
1.642425298690796,0.19129720853858787,469
1.0058671236038208,0.632051282051282,181
2.33717942237854,0.7038177339901477,18
1.6483383178710938,0.2144909688013136,469
1.465903639793396,0.2337719298245614,546
0.5540260076522827,0.7805829228243022,18
1.4421635866165161,0.21710526315789472,546
1.4210560321807861,0.21666666666666665,546
0.9865996837615967,0.6325641025641026,181
1.0127129554748535,0.513888888888889,478
1.2331048250198364,0.47847222222222224,171
1.6526700258255005,0.361247947454844,504
1.6342133283615112,0.41871921182266014,504
0.83304363489151,0.5493827160493828,307
1.1739649772644043,0.494047619047619,18
1.7553025484085083,0.20048309178743962,1549
1.671598196029663,0.19683908045977014,469
1.7549175024032593,0.20048309178743962,1549
1.4603550434112549,0.3669950738916256,504
1.348807454109192,0.25087719298245614,546
1.406714677810669,0.37274220032840727,504
1.1241954565048218,0.47847222222222224,171
0.6729755401611328,0.6543209876543209,307
1.640419363975525,0.2370689655172414,469
1.6315611600875854,0.22557471264367815,469
1.3454091548919678,0.6371100164203612,18
1.608807921409607,0.20299671592775045,469
1.0245471000671387,0.4666666666666666,171
1.3292135000228882,0.4078407224958949,504
1.3101794719696045,0.4135878489326765,504
1.7355576753616333,0.14281400966183574,1549
1.248432993888855,0.4135878489326765,504
0.5813214182853699,0.6481481481481481,307
1.7241190671920776,0.1280193236714976,1549
0.5584101676940918,0.6543209876543209,307
0.9795036911964417,0.5748717948717949,181
1.7038432359695435,0.1772342995169082,1549
0.5155615210533142,0.6728395061728395,307
1.0022581815719604,0.6830870279146142,18
1.722895860671997,0.2372742200328407,469
1.403233289718628,0.23157894736842102,546
0.962560772895813,0.43333333333333335,171
1.6009341478347778,0.2547208538587849,469
0.9286371469497681,0.4458333333333333,171
1.154308795928955,0.47126436781609193,504
1.6195459365844727,0.26108374384236455,469
0.9435719847679138,0.5997435897435898,181
0.9406919479370117,0.6,181
1.019329309463501,0.5416666666666666,478
1.1037311553955078,0.46551724137931033,504
1.6382862329483032,0.21980676328502416,1549
0.48214250802993774,0.6975308641975309,307
0.9682323336601257,0.4680555555555556,171
1.4703123569488525,0.2087719298245614,546
0.9106264710426331,0.5833333333333334,478
1.024950385093689,0.4942528735632184,504
0.8982462286949158,0.6720032840722495,18
0.9377958178520203,0.6323076923076923,181
0.9904127717018127,0.4827586206896552,504
1.3104255199432373,0.2583333333333333,546
0.5151228904724121,0.6666666666666666,307
1.2997477054595947,0.26710526315789473,546
1.2836328744888306,0.24035087719298245,546
0.4147878885269165,0.6975308641975309,307
1.5648375749588013,0.18266908212560387,1549
0.9219469428062439,0.6192307692307693,181
0.9187799692153931,0.613076923076923,181
0.9467188715934753,0.5287356321839081,504
0.7472876906394958,0.5972222222222222,478
1.079174518585205,0.42361111111111116,171
1.2496002912521362,0.2149122807017544,546
0.9391060471534729,0.41250000000000003,171
1.193090796470642,0.2587719298245614,546
0.7084022164344788,0.7569786535303776,18
1.150225043296814,0.2583333333333333,546
1.1446936130523682,0.26710526315789473,546
1.1312916278839111,0.27587719298245617,546
0.6987622976303101,0.6319444444444445,478
1.6355535984039307,0.19642857142857142,469
0.8899314999580383,0.5689655172413793,504
0.939803421497345,0.601025641025641,181
1.0607852935791016,0.25833333333333336,546
0.6591259837150574,0.625,478
1.6088218688964844,0.22003284072249593,469
1.5999253988265991,0.20894909688013139,469
0.6359114646911621,0.6041666666666666,478
0.5755224227905273,0.7684729064039408,18
1.6970118284225464,0.42500000000000004,171
0.9057455062866211,0.6,181
1.009285807609558,0.4361111111111111,171
1.341296672821045,0.6172839506172839,307
0.8580210208892822,0.5919540229885057,504
0.6004048585891724,0.6597222222222221,478
1.5661979913711548,0.2374794745484401,469
1.1250061988830566,0.2583333333333333,546
0.584175705909729,0.6458333333333334,478
0.5221284031867981,0.7859195402298851,18
0.8301847577095032,0.5632183908045977,504
0.5624573230743408,0.6597222222222222,478
0.5541185140609741,0.6666666666666666,478
0.5423005819320679,0.6736111111111112,478
1.5534496307373047,0.21428571428571427,469
0.49405863881111145,0.7916666666666666,18
0.5180060267448425,0.6666666666666666,478
1.83743155002594,0.225,546
0.9146300554275513,0.6320512820512821,181
0.4878080487251282,0.638888888888889,478
0.4812956154346466,0.8031609195402298,18
1.911077857017517,0.48765432098765427,307
1.405432939529419,0.5679012345679012,307
1.484777569770813,0.19142512077294685,1549
1.661880373954773,0.2604166666666667,171
0.8975763320922852,0.6128205128205128,181
0.9815300703048706,0.5555555555555555,307
1.452707290649414,0.1772342995169082,1549
1.502847671508789,0.20043859649122805,546
0.4729618728160858,0.7916666666666666,18
0.8884859085083008,0.6194871794871794,181
1.4872320890426636,0.20921052631578943,546
0.46467673778533936,0.7974137931034483,18
1.4521524906158447,0.2350877192982456,546
0.881027340888977,0.6069230769230769,181
1.370208501815796,0.22675120772946858,1549
0.8776566982269287,0.6066666666666666,181
1.4431188106536865,0.43827160493827155,307
0.7665674090385437,0.5833333333333334,478
1.5938042402267456,0.24791666666666667,171
0.547478199005127,0.5625,478
1.5756899118423462,0.2424055829228243,469
1.3091167211532593,0.2513157894736842,546
1.3318639993667603,0.16334541062801933,1549
0.822232723236084,0.611111111111111,478
1.3818546533584595,0.43209876543209874,307
1.352018117904663,0.4506172839506173,307
1.299046277999878,0.46296296296296297,307
1.1957590579986572,0.26842105263157895,546
0.8736141324043274,0.6387179487179487,181
1.4490485191345215,0.2902777777777778,171
1.0463943481445312,0.54320987654321,307
0.4592912793159485,0.8029556650246304,18
0.4463438093662262,0.8148604269293923,18
0.43618243932724,0.8206075533661741,18
0.9815815687179565,0.5574712643678161,504
0.8906370997428894,0.6264367816091955,504
0.8139447569847107,0.5919540229885057,504
1.6232383251190186,0.19088669950738915,469
0.9234176874160767,0.5689655172413793,504
1.3069167137145996,0.3125,171
2.5688540935516357,0.1497584541062802,1549
1.5696544647216797,0.2144909688013136,469
1.4599674940109253,0.1772342995169082,1549
1.2024825811386108,0.3687500000000001,171
1.5476137399673462,0.20853858784893267,469
0.8900686502456665,0.6551724137931034,504
1.5354955196380615,0.20853858784893267,469
1.5282866954803467,0.21428571428571427,469
1.0544075965881348,0.37986111111111115,171
0.6822479367256165,0.654320987654321,307
1.0077261924743652,0.5825641025641025,181
0.9497813582420349,0.6458974358974359,181
0.8614043593406677,0.6091954022988505,504
1.2197521924972534,0.5208333333333333,478
1.0117125511169434,0.5902777777777778,478
0.5825310945510864,0.648148148148148,307
1.7741326093673706,0.17149758454106281,1549
0.6662493348121643,0.763136288998358,18
0.5600752234458923,0.6604938271604938,307
0.9079236388206482,0.43402777777777773,171
0.5390222668647766,0.6604938271604938,307
1.77796471118927,0.12892512077294685,1549
0.5117434859275818,0.6790123456790123,307
1.7779111862182617,0.1358695652173913,1549
1.6638364791870117,0.25389983579638753,469
0.8156732320785522,0.6321839080459769,504
1.5043859481811523,0.20217569786535303,469
1.608224630355835,0.5661538461538461,181
0.7598286271095276,0.6206896551724138,504
1.7765859365463257,0.1431159420289855,1549
0.9644209742546082,0.6515384615384615,181
1.07167387008667,0.21710526315789472,546
0.9469760656356812,0.6648717948717948,181
0.7318174839019775,0.6551724137931035,504
1.0112977027893066,0.19956140350877194,546
1.632611632347107,0.1683087027914614,469
0.6701430082321167,0.7241379310344828,504
1.0767605304718018,0.6015384615384615,181
0.5702915787696838,0.7797619047619048,18
0.5457130670547485,0.7857142857142857,18
1.628087043762207,0.17405582922824303,469
1.7737312316894531,0.17179951690821257,1549
0.836430013179779,0.4451388888888889,171
1.6078118085861206,0.1857553366174056,469
0.7920897006988525,0.6954022988505747,504
0.7675358653068542,0.43402777777777785,171
0.6104797124862671,0.7068965517241379,504
1.073371410369873,0.588974358974359,181
1.0709993839263916,0.1986842105263158,546
1.465609073638916,0.3888888888888889,478
1.5625241994857788,0.17385057471264367,469
0.7705164551734924,0.4451388888888889,171
1.541327953338623,0.17959770114942528,469
0.9830866456031799,0.2425438596491228,546
0.5623902082443237,0.7514367816091955,18
1.4203853607177734,0.6377257799671593,504
1.5067278146743774,0.20812807881773399,469
0.7377290725708008,0.6436781609195402,504
1.2305659055709839,0.46527777777777773,478
0.5515146255493164,0.7160493827160493,307
0.9622600674629211,0.6082051282051282,181
1.1332464218139648,0.4791666666666667,478
0.7619248032569885,0.44722222222222224,171
1.042592167854309,0.5069444444444444,478
0.4557335376739502,0.8150656814449918,18
0.9396031498908997,0.5555555555555555,478
0.8803109526634216,0.5625,478
0.43072280287742615,0.8206075533661741,18
1.5745576620101929,0.4252873563218391,504
0.4459676444530487,0.6975308641975309,307
0.9577258825302124,0.20789473684210524,546
0.4267551004886627,0.7972085385878489,18
0.8492143750190735,0.3909722222222223,171
1.523185133934021,0.22557471264367815,469
0.7030559778213501,0.4354166666666666,171
0.8881478905677795,0.633076923076923,181
0.7151639461517334,0.6805555555555557,478
0.6391808390617371,0.42569444444444443,171
1.2977455854415894,0.4825533661740558,504
0.41926339268684387,0.814655172413793,18
0.6738888621330261,0.425,171
0.5855950713157654,0.6180555555555555,478
0.9707329869270325,0.1986842105263158,546
0.5540662407875061,0.4465277777777778,171
0.8831722736358643,0.6392307692307693,181
1.772375464439392,0.12832125603864733,1549
1.7714849710464478,0.12832125603864733,1549
0.5101220011711121,0.611111111111111,478
1.5461392402648926,0.20812807881773399,469
0.422268271446228,0.7037037037037037,307
0.4832889139652252,0.6319444444444443,478
0.46891289949417114,0.6319444444444445,478
0.874512791633606,0.638974358974359,181
0.41007688641548157,0.8323070607553366,18
0.8764515519142151,0.4361111111111111,171
1.7632449865341187,0.15670289855072464,1549
0.39119404554367065,0.7098765432098766,307
1.4863426685333252,0.21428571428571427,469
1.4722076654434204,0.20853858784893267,469
1.3160988092422485,0.2600877192982456,546
0.3988359272480011,0.814655172413793,18
0.39417609572410583,0.814655172413793,18
0.8603919148445129,0.625897435897436,181
1.4635088443756104,0.21387520525451556,469
1.1989433765411377,0.48830049261083747,504
1.409837007522583,0.2257799671592775,469
0.37557002902030945,0.7098765432098766,307
1.7531945705413818,0.14221014492753623,1549
1.406561017036438,0.4708333333333334,171
0.7209873199462891,0.5763888888888888,478
