train_loss,balanced_accuracy,dataset_id
0.7936100959777832,0.4444444444444445,171
1.178819179534912,0.26666666666666666,546
1.4256725311279297,0.3528265107212476,519
1.3175958395004272,0.18790849673202617,471
1.3028448820114136,0.20642701525054466,471
1.589852213859558,0.25985221674876846,1030
3.3245553970336914,0.4222222222222222,171
1.710509181022644,0.3255360623781676,519
0.8973510265350342,0.645897435897436,181
1.1517478227615356,0.4791666666666667,171
0.7699012756347656,0.638888888888889,478
1.1525322198867798,0.1503623188405797,1549
2.224247694015503,0.24078947368421053,546
1.4963428974151611,0.20789473684210524,546
1.1225757598876953,0.22675438596491226,546
1.6902469396591187,0.17508210180623976,550
1.0212644338607788,0.5763888888888888,478
1.2619686126708984,0.4354166666666666,171
1.6815364360809326,0.1691297208538588,550
2.468522548675537,0.1775599128540305,471
0.7595295906066895,0.6180555555555556,478
1.600003957748413,0.21387520525451562,469
1.3919963836669922,0.5605128205128205,181
1.7388114929199219,0.24178981937602628,1030
2.4671154022216797,0.2192982456140351,546
1.588967204093933,0.2807017543859649,519
1.5853989124298096,0.23111658456486042,469
1.7002193927764893,0.18616584564860428,550
0.8392564654350281,0.5902777777777778,478
1.5044775009155273,0.13180827886710236,471
1.4890650510787964,0.15958605664488015,471
1.753387689590454,0.1557881773399015,209
1.3900645971298218,0.4597222222222222,171
0.7329205274581909,0.5972222222222222,478
1.6768910884857178,0.3006978653530378,1030
0.5738103985786438,0.7916666666666666,18
1.6623002290725708,0.3006978653530378,1030
1.7467684745788574,0.18041871921182265,550
1.6783186197280884,0.15537766830870278,209
1.0609792470932007,0.47680623973727426,504
1.5596981048583984,0.4861538461538461,181
1.746697187423706,0.18245614035087718,546
1.5547629594802856,0.27144249512670565,519
0.8884835243225098,0.6481481481481481,307
1.3182909488677979,0.7288587848932676,18
19.72325897216797,0.1488526570048309,1549
1.5191830396652222,0.1862745098039216,471
1.6121513843536377,0.2998768472906404,1030
1.5099804401397705,0.3230994152046784,519
1.7464090585708618,0.21754385964912282,546
1.7455732822418213,0.21754385964912282,546
1.3364851474761963,0.5499999999999999,181
1.6825017929077148,0.20792282430213463,469
1.4578843116760254,0.15795206971677558,471
1.4398709535598755,0.15795206971677558,471
2.4973764419555664,0.5942118226600984,18
0.767227053642273,0.638888888888889,478
1.1787954568862915,0.568974358974359,181
1.738290548324585,0.2087719298245614,546
1.4424593448638916,0.3698830409356724,519
1.601892113685608,0.2651888341543514,1030
1.7342474460601807,0.243859649122807,546
1.630020022392273,0.2261904761904762,469
1.7805466651916504,0.14221014492753623,1549
1.6128238439559937,0.2547208538587849,469
0.9248996376991272,0.5617283950617283,307
1.5892918109893799,0.27729885057471265,1030
1.5806196928024292,0.23173234811165844,469
1.247915506362915,0.4159722222222222,171
1.3468178510665894,0.1508714596949891,471
1.7869004011154175,0.20197044334975367,550
0.9588293433189392,0.6712820512820513,181
1.2878139019012451,0.14106753812636166,471
1.115578293800354,0.47083333333333327,171
1.4310150146484375,0.36208576998050673,519
1.2443020343780518,0.19662309368191722,471
0.7742784023284912,0.6172839506172839,307
2.6128089427948,0.17261904761904764,209
0.8462734222412109,0.548611111111111,478
1.4270216226577759,0.35233918128654973,519
1.7844973802566528,0.18629227053140096,1549
1.2240948677062988,0.18681917211328977,471
0.9126876592636108,0.6325641025641026,181
