loss,cosine
0.031180748715996742,-0.0012001754948869348
0.023395411670207977,0.0272072646766901
0.0204197745770216,0.053770847618579865
0.019033825024962425,0.07639837265014648
0.018167778849601746,0.10002904385328293
0.017378896474838257,0.13244615495204926
0.016549210995435715,0.17867933213710785
0.015739595517516136,0.2355772703886032
0.015078493393957615,0.28910863399505615
0.014538299292325974,0.3325365483760834
0.014013157226145267,0.37025949358940125
0.013437369838356972,0.4069971442222595
0.012825085781514645,0.4439990520477295
0.01224432047456503,0.47940245270729065
0.011735989712178707,0.5107415914535522
0.011291704140603542,0.5374559164047241
0.010878617875277996,0.5607717633247375
0.010470029897987843,0.582168698310852
0.010062245652079582,0.6020398139953613
0.009662211872637272,0.6204167604446411
0.009279076009988785,0.6374635100364685
0.008912219665944576,0.6537745594978333
0.008557060733437538,0.6697314381599426
0.008200807496905327,0.6858980655670166
0.00784632284194231,0.701998770236969
0.007506307680159807,0.717366099357605
0.007185827940702438,0.7316075563430786
0.006883192341774702,0.7446982264518738
0.006595985032618046,0.7568129301071167
0.0063198585994541645,0.7680747509002686
0.006055072881281376,0.7786027789115906
0.005801154300570488,0.7885123491287231
0.005554194562137127,0.7981226444244385
0.0053152963519096375,0.8073755502700806
0.005083230324089527,0.816278338432312
0.004858932923525572,0.8248234391212463
0.004642267245799303,0.8330017328262329
0.0044320207089185715,0.8408928513526917
0.004230482503771782,0.848448634147644
0.004035024903714657,0.8558040261268616
0.003848169930279255,0.8628079295158386
0.003669200697913766,0.8693387508392334
0.003494332544505596,0.8756992220878601
0.0033274407032877207,0.8816949129104614
0.0031699331011623144,0.8873167634010315
0.0030203424394130707,0.8925969004631042
0.002877754159271717,0.897600531578064
0.002743464196100831,0.9022787809371948
0.0026159253902733326,0.906705379486084
0.0024952495004981756,0.9108729362487793
0.002383324783295393,0.9147286415100098
0.002279299544170499,0.9182612895965576
0.0021792566403746605,0.9216151833534241
0.0020849781576544046,0.9247313141822815
0.0019972992595285177,0.9276082515716553
0.0019144776742905378,0.9302904009819031
0.0018362760310992599,0.9327874779701233
0.0017632198287174106,0.935103714466095
0.0016958675114437938,0.9372068643569946
0.001633105450309813,0.9391191005706787
0.001574271242134273,0.9408861994743347
0.0015208107652142644,0.9424779415130615
0.0014712890842929482,0.9439274072647095
