loss,cosine
0.03294212371110916,-0.004992092959582806
0.024711940437555313,0.020093407481908798
0.021821757778525352,0.041885800659656525
0.020558275282382965,0.058787256479263306
0.019844720140099525,0.07422947883605957
0.019241299480199814,0.0961989313364029
0.018563969060778618,0.1320846974849701
0.017931967973709106,0.175940603017807
0.017358627170324326,0.2204837203025818
0.016810650005936623,0.26237279176712036
0.0162917859852314,0.3007754385471344
0.015807293355464935,0.33587566018104553
0.015345171093940735,0.368405282497406
0.01491271611303091,0.3978901207447052
0.01449368055909872,0.42539238929748535
0.014070386067032814,0.4516579508781433
0.01362835057079792,0.47715267539024353
0.013175787404179573,0.5010767579078674
0.012720572762191296,0.5231839418411255
0.012272915802896023,0.543499231338501
0.011831741780042648,0.5629574060440063
0.011393271386623383,0.5822350382804871
0.010953076183795929,0.6015950441360474
0.010510687716305256,0.6209970712661743
0.010074099525809288,0.6400798559188843
0.009650424122810364,0.6582986116409302
0.009235984645783901,0.6756436824798584
0.008834506385028362,0.6919816732406616
0.008446438238024712,0.7073366641998291
0.008073666132986546,0.7218102216720581
0.007718041073530912,0.7355005741119385
0.007375837303698063,0.7486746311187744
0.007040990516543388,0.7615941762924194
0.006713422015309334,0.7742348909378052
0.006399306934326887,0.7862569093704224
0.006101054605096579,0.7974916100502014
0.005811027251183987,0.8082999587059021
0.005529890302568674,0.8185575008392334
0.005257453303784132,0.8283267617225647
0.004992231260985136,0.8377799987792969
0.004735886584967375,0.8468888998031616
0.004490348976105452,0.8555753231048584
0.004256171174347401,0.8637620210647583
0.004031718708574772,0.8715522289276123
0.003814421594142914,0.8790474534034729
0.0036073275841772556,0.886106550693512
0.0034075104631483555,0.8928437232971191
0.0032161460258066654,0.8992462158203125
0.0030323187820613384,0.9053397178649902
0.002857684390619397,0.9110842347145081
0.0026908686850219965,0.9165252447128296
0.0025323962327092886,0.921683669090271
0.002380731049925089,0.9265922904014587
0.002236555330455303,0.9312284588813782
0.002101052552461624,0.9355964660644531
